Code,Label
8704211000,Collections destinees aux industries de montage
8704219110,Specialement conçus pour le transport des produits radioactifs
8704219120,Camions specifiques au transport du GPL/C
8704219130,"Camions pour l'enlevement des ordures menageres, meme comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704219140,Camions frigorifiques et camions isothermes
8704219150,Camions-citernes meme equipes de pompes
8704219160,Camions specialement conçus pour le transport du beton frais
8704219170,"Camions de dechargement automatique (bennes basculantes, etc.)"
8704219180,Camions et camionnette fermes ou baches
8704219191,Camions et camionnettes a plate-forme ouverte
8704219199,Autres
8704219210,Specialement conçus pour le transport des produits radioactifs
8704219220,Camions specifiques au transport du GPL/C
8704219230,"Camions pour l'enlevement des ordures menageres, meme comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704219240,Camions frigorifiques et camions isothermes
8704219250,Camions-citernes meme equipes de pompes
8704219260,Camions specialement conçus pour le transport du beton frais
8704219270,"Camions de dechargement automatique (bennes basculantes, etc.)"
8704219280,Camions et camionnette fermes ou baches
8704219291,Camions et camionnettes a plate-forme ouverte
8704219299,Autres
8704219310,Specialement conçus pour le transport des produits radioactifs
8704219320,Camions specifiques au transport du GPL/C
8704219330,"Camions pour l'enlevement des ordures menageres, meme comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704219340,Camions frigorifiques et camions isothermes
8704219350,Camions-citernes meme equipes de pompes
8704219360,Camions specialement conçus pour le transport du beton frais
8704219370,"Camions de dechargement automatique (bennes basculantes, etc.)"
8704219380,Camions et camionnette fermes ou baches
8704219391,Camions et camionnettes a plate-forme ouverte
8704219399,Autres
8704221000,Collections destinees aux industries de montage
8704229110,Specialement conçus pour le transport des produits radioactifs
8704229120,Camions specifiques au transport du GPL/C
8704229130,"Camions pour l'enlevement des ordures menageres, meme comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704229140,Camions frigorifiques et camions isothermes
8704229150,Camions-citernes meme equipes de pompes
8704229160,Camions specialement conçus pour le transport du beton frais
8704229170,"Camions de dechargement automatique (bennes basculantes, etc.)"
8704229180,Camions et camionnette fermes ou baches
8704229191,Camions et camionnettes a plate-forme ouverte
8704229199,Autres
8704229210,Specialement conçus pour le transport des produits radioactifs
8704229220,Camions specifiques au transport du GPL/C
8704229230,"Camions pour l'enlevement des ordures menageres, meme comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704229240,Camions frigorifiques et camions isothermes
8704229250,Camions-citernes meme equipes de pompes
8704229260,Camions specialement conçus pour le transport du beton frais
8704229270,"Camions de dechargement automatique (bennes basculantes, etc.)"
8704229280,Camions et camionnette fermes ou baches
8704229291,Camions et camionnettes a plate-forme ouverte
8704229299,Autres
8704231000,Collections destinees aux industries de montage
8704239110,Specialement conçus pour le transport des produits radioactifs
8704239120,Camions specifiques au transport du GPL/C
8704239130,"Camions pour l'enlevement des ordures menageres, meme comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704239140,Camions frigorifiques et camions isothermes
8704239150,Camions-citernes meme equipes de pompes
8704239160,Camions specialement conçus pour le transport du beton frais
8704239170,"Camions de dechargement automatique (bennes basculantes, etc.)"
8704239180,Camions et camionnette fermes ou baches
8704239191,Camions et camionnettes a plate-forme ouverte
8704239199,Autres
8704239210,Specialement conçus pour le transport des produits radioactifs
8704239220,Camions specifiques au transport du GPL/C
8704239230,"Camions pour l'enlevement des ordures menageres, meme comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704239240,Camions frigorifiques et camions isothermes
8704239250,Camions-citernes meme equipes de pompes
8704239260,Camions specialement conçus pour le transport du beton frais
8704239270,"Camions de dechargement automatique (bennes basculantes, etc.)"
8704239280,Camions et camionnette fermes ou baches
8704239291,Camions et camionnettes a plate-forme ouverte
8704239299,Autres
8704311000,Collections destinees aux industries de montage
8704319110,Specialement conçus pour le transport des produits radioactifs
8704319120,Camions specifiques au transport du GPL/C
8704319130,"Camions pour l'enlevement des ordures menageres, meme comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704319140,Camions frigorifiques et camions isothermes
8704319150,Camions-citernes meme equipes de pompes
8704319160,Camions specialement conçus pour le transport du beton frais
8704319170,"Camions de dechargement automatique (bennes basculantes, etc.)"
8704319180,Camions et camionnette fermes ou baches
8704319191,Camions et camionnettes a plate-forme ouverte
8704319199,Autres
8704319210,Specialement conçus pour le transport des produits radioactifs
8704319220,Camions specifiques au transport du GPL/C
8704319230,"Camions pour l'enlevement des ordures menageres, meme comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704319240,Camions frigorifiques et camions isothermes
8704319250,Camions-citernes meme equipes de pompes
8704319260,Camions specialement conçus pour le transport du beton frais
8704319270,"Camions de dechargement automatique (bennes basculantes, etc.)"
8704319280,Camions et camionnette fermes ou baches
8704319291,Camions et camionnettes a plate-forme ouverte
8704319299,Autres
8704321000,Collections destinees aux industries de montage
8704329110,Specialement conçus pour le transport des produits radioactifs
8704329120,Camions specifiques au transport du GPL/C
8704329130,"Camions pour l'enlevement des ordures menageres, meme comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704329140,Camions frigorifiques et camions isothermes
8704329150,Camions-citernes meme equipes de pompes
8704329160,Camions specialement conçus pour le transport du beton frais
8704329170,"Camions de dechargement automatique (bennes basculantes, etc.)"
8704329180,Camions et camionnette fermes ou baches
8704329191,Camions et camionnettes a plate-forme ouverte
8704329199,Autres
8704329210,Specialement conçus pour le transport des produits radioactifs
8704329220,Camions specifiques au transport du GPL/C
8704329230,"Camions pour l'enlevement des ordures menageres, meme comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704329240,Camions frigorifiques et camions isothermes
8704329250,Camions-citernes meme equipes de pompes
8704329260,Camions specialement conçus pour le transport du beton frais
8704329270,"Camions de dechargement automatique (bennes basculantes, etc.)"
8704329280,Camions et camionnette fermes ou baches
8704329291,Camions et camionnettes a plate-forme ouverte
8704329299,Autres
8704411000,Collections destinées aux industries de montage
8704419110,Spécialement conçus pour le transport des produits radioactifs
8704419120,Camions spécifiques au transport du GPL/C
8704419130,"Camions pour l'enlèvement des ordures ménagères, même comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704419140,Camions frigorifiques et camions isothermes
8704419150,Camions-citernes même équipés de pompes
8704419160,Camions spécialement conçus pour le transport du béton frais
8704419170,"Camions de déchargement automatique (bennes basculantes, etc.)"
8704419180,Camions et camionnette fermés ou bâchés
8704419191,Camions et camionnettes à plate-forme ouverte
8704419199,Autres
8704419210,Spécialement conçus pour le transport des produits radioactifs
8704419220,Camions spécifiques au transport du GPL/C
8704419230,"Camions pour l'enlèvement des ordures ménagères, même comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704419240,Camions frigorifiques et camions isothermes
8704419250,Camions-citernes même équipés de pompes
8704419260,Camions spécialement conçus pour le transport du béton frais
8704419270,"Camions de déchargement automatique (bennes basculantes, etc.)"
8704419280,Camions et camionnette fermés ou bâchés
8704419291,Camions et camionnettes à plate-forme ouverte
8704419299,Autres
8704419310,Spécialement conçus pour le transport des produits radioactifs
8704419320,Camions spécifiques au transport du GPL/C
8704419330,"Camions pour l'enlèvement des ordures ménagères, même comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704419340,Camions frigorifiques et camions isothermes
8704419350,Camions-citernes même équipés de pompes
8704419360,Camions spécialement conçus pour le transport du béton frais
8704419370,"Camions de déchargement automatique (bennes basculantes, etc.)"
8704419380,Camions et camionnette fermés ou bâchés
8704419391,Camions et camionnettes à plate-forme ouverte
8704419399,Autres
8704421000,Collections destinées aux industries de montage
8704429110,Spécialement conçus pour le transport des produits radioactifs
8704429120,Camions spécifiques au transport du GPL/C
8704429130,"Camions pour l'enlèvement des ordures ménagères, même comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704429140,Camions frigorifiques et camions isothermes
8704429150,Camions-citernes même équipés de pompes
8704429160,Camions spécialement conçus pour le transport du béton frais
8704429170,"Camions de déchargement automatique (bennes basculantes, etc.)"
8704429180,Camions et camionnette fermés ou bâchés
8704429191,Camions et camionnettes à plate-forme ouverte
8704429199,Autres
8704429210,Spécialement conçus pour le transport des produits radioactifs
8704429220,Camions spécifiques au transport du GPL/C
8704429230,"Camions pour l'enlèvement des ordures ménagères, même comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704429240,Camions frigorifiques et camions isothermes
8704429250,Camions-citernes même équipés de pompes
8704429260,Camions spécialement conçus pour le transport du béton frais
8704429270,"Camions de déchargement automatique (bennes basculantes, etc.)"
8704429280,Camions et camionnette fermés ou bâchés
8704429291,Camions et camionnettes à plate-forme ouverte
8704429299,Autres
8704431000,Collections destinées aux industries de montage
8704439110,Spécialement conçus pour le transport des produits radioactifs
8704439120,Camions spécifiques au transport du GPL/C
8704439130,"Camions pour l'enlèvement des ordures ménagères, même comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704439140,Camions frigorifiques et camions isothermes
8704439150,Camions-citernes même équipés de pompes
8704439160,Camions spécialement conçus pour le transport du béton frais
8704439170,"Camions de déchargement automatique (bennes basculantes, etc.)"
8704439180,Camions et camionnette fermés ou bâchés
8704439191,Camions et camionnettes à plate-forme ouverte
8704439199,Autres
8704439210,Spécialement conçus pour le transport des produits radioactifs
8704439220,Camions spécifiques au transport du GPL/C
8704439230,"Camions pour l'enlèvement des ordures ménagères, même comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704439240,Camions frigorifiques et camions isothermes
8704439250,Camions-citernes même équipés de pompes
8704439260,Camions spécialement conçus pour le transport du béton frais
8704439270,"Camions de déchargement automatique (bennes basculantes, etc.)"
8704439280,Camions et camionnette fermés ou bâchés
8704439291,Camions et camionnettes à plate-forme ouverte
8704439299,Autres
8704511000,Collections destinées aux industries de montage
8704519110,Spécialement conçus pour le transport des produits radioactifs
8704519120,Camions spécifiques au transport du GPL/C
8704519130,"Camions pour l'enlèvement des ordures ménagères, même comportant des dispositifs de chargement, de tassement, d'humidification, etc."
8704519140,Camions frigorifiques et camions isothermes
8704519150,Camions-citernes même équipés de pompes
8704519160,Camions spécialement conçus pour le transport du béton frais
8704519170,"Camions de déchargement automatique (bennes basculantes, etc.)"
8704519180,Camions et camionnette fermés ou bâchés
